,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2015-11-24,3.95,80.12,4.619999999999999,82.46,2.755,2.74,69.82,14271.333333333332,1168.0,7.329999999999999,40.833333333333336,0.6666666666666666,816.0,1224.0,2040.0,2064.0,30792.0
2015-11-25,3.39,80.11,4.63,82.4,2.795,2.76,68.95,14046.0,1276.0,7.333333333333333,40.66666666666666,0.8717948717948718,816.0,936.0,1752.0,1704.0,31008.0
2015-11-26,3.44,80.17,4.865,82.25,2.7555555555555555,2.71,69.05,13820.666666666666,1384.0,7.336666666666667,40.5,0.8372093023255814,864.0,1032.0,1896.0,1752.0,31992.0
2015-11-27,3.58,80.05,4.49,82.23,2.7161111111111107,2.705,69.11,13595.333333333334,1492.0,7.341666666666666,40.333333333333336,0.7441860465116279,768.0,1032.0,1800.0,1632.0,35472.0
2015-11-28,3.73,79.62,4.4350000000000005,82.13,2.6766666666666663,2.7,69.72,13370.0,1600.0,7.35,40.5,0.7380952380952381,744.0,1008.0,1752.0,1608.0,29376.0
2015-11-29,3.46,80.14,4.535,83.08,2.6966666666666663,2.6950000000000003,70.13,14465.0,1690.0,7.355,40.66666666666666,0.6818181818181818,720.0,1056.0,1776.0,1608.0,28752.0
2015-11-30,3.31,80.24,4.885,83.1,2.716666666666667,2.68,70.81,15560.0,1780.0,7.351666666666667,40.66666666666666,0.6326530612244898,744.0,1176.0,1920.0,1752.0,30336.0
2015-12-01,3.44,80.7,4.699999999999999,82.93,2.664,2.6500000000000004,70.14,15021.333333333334,1612.0,7.396666666666667,40.66666666666666,0.58,696.0,1200.0,1896.0,1704.0,28032.0
2015-12-02,3.61,82.2,4.15,82.25,2.6563333333333334,2.615,71.87,14482.666666666666,1444.0,7.446666666666666,40.5,0.7111111111111111,768.0,1080.0,1848.0,1608.0,39528.0
2015-12-03,3.7,75.87,4.45,80.68,2.6486666666666667,2.625,69.56,13944.0,1276.0,7.458333333333333,40.5,0.7948717948717948,744.0,936.0,1680.0,1608.0,24480.0
2015-12-04,3.78,76.41,4.720000000000001,82.99,2.641,2.595,69.78,13405.333333333332,1108.0,7.451666666666667,40.0,0.7441860465116279,768.0,1032.0,1800.0,1728.0,34680.0
2015-12-05,3.43,76.95,5.02,82.72,2.6333333333333333,2.585,69.11,12866.666666666666,940.0,7.438333333333333,39.833333333333336,0.7209302325581395,744.0,1032.0,1776.0,1728.0,34488.0
2015-12-06,3.53,78.35,5.36,82.52,2.6425,2.525,68.52,12867.5,870.0,7.413333333333333,40.0,0.6444444444444445,696.0,1080.0,1776.0,1704.0,38952.0
2015-12-07,3.56,77.21,4.135,83.16,2.651666666666667,2.55,69.29,12868.333333333334,800.0,7.423333333333335,39.333333333333336,0.7209302325581395,744.0,1032.0,1776.0,1728.0,33096.0
2015-12-08,3.91,76.46,3.815,83.04,2.6550000000000002,2.655,70.22,12930.333333333334,864.0,7.436666666666666,39.16666666666666,0.7111111111111111,768.0,1080.0,1848.0,1800.0,34344.0
2015-12-09,3.53,77.14,4.949999999999999,83.4,2.6583333333333337,2.595,69.65,12992.333333333334,928.0,7.436666666666666,39.333333333333336,0.75,648.0,864.0,1512.0,1392.0,34848.0
2015-12-10,3.5,78.21,4.975,82.84,2.6322222222222225,2.615,69.71,13054.333333333334,992.0,7.443333333333334,39.5,0.6595744680851063,744.0,1128.0,1872.0,1896.0,40560.0
2015-12-11,3.64,77.43,4.54,83.21,2.6061111111111117,2.56,69.98,13116.333333333334,1056.0,7.443333333333332,39.5,0.625,720.0,1152.0,1872.0,1848.0,44520.0
2015-12-12,3.35,77.46,4.42,83.03,2.5800000000000005,2.595,70.29,13178.333333333334,1120.0,7.449999999999999,39.66666666666666,0.6521739130434783,720.0,1104.0,1824.0,1824.0,41976.0
2015-12-13,3.75,83.9,5.35,83.61,2.5858333333333334,2.585,70.8,12283.333333333334,1040.0,7.456666666666667,39.66666666666666,0.6956521739130435,768.0,1104.0,1872.0,1776.0,44280.0
2015-12-14,4.0,80.26,4.455,83.14,2.591666666666667,2.55,69.76,11388.333333333334,960.0,7.47,40.0,0.7111111111111111,768.0,1080.0,1848.0,1824.0,49704.0
2015-12-15,3.94,80.23,5.035,83.5,2.5883333333333334,2.66,70.82,11931.666666666668,968.0,7.481666666666666,39.833333333333336,0.7941176470588235,648.0,816.0,1464.0,1344.0,46848.0
2015-12-16,4.01,77.45,4.66,84.28,2.585,2.52,70.67,12475.0,976.0,7.483333333333333,40.0,0.7692307692307693,720.0,936.0,1656.0,1704.0,42744.0
2015-12-17,3.42,78.39500000000001,4.87,83.53,2.5666666666666664,2.54,70.4,13018.333333333334,984.0,7.496666666666667,40.0,1.0714285714285714,720.0,672.0,1392.0,1344.0,41808.0
2015-12-18,3.75,79.34,4.74,82.78,2.5483333333333333,2.405,71.23,13561.666666666666,992.0,7.5,40.0,0.7142857142857143,720.0,1008.0,1728.0,1776.0,41688.0
2015-12-19,3.74,79.09,3.55,83.58,2.53,2.51,70.41,14105.0,1000.0,7.488333333333333,40.16666666666666,0.5769230769230769,720.0,1248.0,1968.0,1896.0,39960.0
2015-12-20,3.64,78.84,4.395,82.99,2.5508333333333333,2.5,69.86,13662.5,1060.0,7.48,40.0,0.7209302325581395,744.0,1032.0,1776.0,1800.0,38160.0
2015-12-21,3.5949999999999998,80.43,4.52,82.85499999999999,2.5716666666666668,2.48,70.14500000000001,13220.0,1120.0,7.481666666666668,40.0,0.8461538461538461,528.0,624.0,1152.0,1104.0,33408.0
2015-12-22,3.55,82.02,4.645,82.72,2.5774999999999997,2.46,70.43,13071.0,1120.0,7.481666666666668,40.16666666666666,0.6808510638297872,768.0,1128.0,1896.0,1848.0,34584.0
2015-12-23,3.65,81.59,4.7524999999999995,82.87,2.5729166666666665,2.455,70.33000000000001,12922.0,1120.0,7.489166666666668,40.16666666666666,0.7975683890577507,768.0,984.0,1752.0,1620.0,32520.0
2015-12-24,3.75,81.16,4.86,83.02,2.5683333333333334,2.45,70.23,12773.0,1120.0,7.496666666666667,40.16666666666666,0.9142857142857144,768.0,840.0,1608.0,1392.0,30456.0
2015-12-25,3.89,82.24,4.645,83.8,2.5533333333333332,2.51,71.25,12624.0,1120.0,7.491666666666667,40.16666666666666,0.8421052631578947,768.0,912.0,1680.0,1632.0,34392.0
2015-12-26,3.38,81.61,4.065,84.32,2.5383333333333336,2.455,71.39,12475.0,1120.0,7.498333333333334,40.16666666666666,0.725,696.0,960.0,1656.0,1536.0,33672.0
2015-12-27,3.86,80.98,4.71,83.57,2.549166666666667,2.5,70.84,13273.333333333332,1140.0,7.499999999999999,40.0,0.5652173913043478,624.0,1104.0,1728.0,1704.0,32424.0
2015-12-28,3.85,80.635,4.46,83.31,2.56,2.5,70.61,14071.666666666666,1160.0,7.505,40.16666666666666,0.5555555555555556,600.0,1080.0,1680.0,1560.0,33288.0
2015-12-29,3.85,80.29,4.68,83.15,2.549166666666667,2.465,71.63,13923.333333333332,1100.0,7.506666666666667,40.5,0.4615384615384615,576.0,1248.0,1824.0,1776.0,33336.0
2015-12-30,2.96,84.28,4.0,83.67,2.5383333333333336,2.505,71.27,13775.0,1040.0,7.506666666666668,40.5,0.4423076923076923,552.0,1248.0,1800.0,1848.0,39000.0
2015-12-31,3.47,80.36,4.135,83.33,2.5444444444444443,2.5,71.19,13626.666666666666,980.0,7.508333333333333,40.333333333333336,0.4807692307692308,600.0,1248.0,1848.0,1944.0,30432.0
2016-01-01,5.55,65.13,3.75,82.16,2.5505555555555555,2.53,71.49,13478.333333333334,920.0,7.496666666666666,40.333333333333336,0.4705882352941176,576.0,1224.0,1800.0,1920.0,30816.0
2016-01-02,4.93,68.07,4.675,82.79,2.556666666666666,2.51,71.68,13330.0,860.0,7.494999999999998,40.5,0.5681818181818182,600.0,1056.0,1656.0,1680.0,34632.0
2016-01-03,4.64,71.01,4.41,82.35,2.5699999999999994,2.58,71.07,13117.5,880.0,7.494999999999998,40.16666666666666,0.696969696969697,552.0,792.0,1344.0,1320.0,35064.0
2016-01-04,4.73,73.25,4.237500000000001,82.38,2.588333333333333,2.56,71.115,13039.916666666668,886.0,7.731666666666666,40.25,0.745920745920746,648.0,864.0,1512.0,1476.0,31668.0
2016-01-05,4.82,75.49,4.065,82.41,2.6066666666666665,2.54,71.16,12962.333333333334,892.0,7.968333333333333,40.333333333333336,0.7948717948717948,744.0,936.0,1680.0,1632.0,28272.0
2016-01-06,4.14,74.48,4.445,82.8,2.63,2.585,72.38,13019.666666666666,884.0,7.941666666666666,40.0,0.7142857142857143,840.0,1176.0,2016.0,1920.0,40608.0
2016-01-07,4.746666666666666,71.67,4.441666666666667,82.74,2.63,2.5716666666666668,73.27666666666666,13077.0,876.0,7.9399999999999995,40.0,0.6604010025062657,728.0,1088.0,1816.0,1768.0,38248.0
2016-01-08,5.3533333333333335,68.86,4.4383333333333335,82.68,2.63,2.558333333333333,74.17333333333333,13134.333333333332,868.0,7.938333333333333,40.0,0.6065162907268171,616.0,1000.0,1616.0,1616.0,35888.0
2016-01-09,5.96,66.05,4.4350000000000005,82.62,2.63,2.545,75.07,13191.666666666666,860.0,7.936666666666666,40.0,0.5526315789473685,504.0,912.0,1416.0,1464.0,33528.0
2016-01-10,6.154999999999999,66.19999999999999,4.3775,81.685,2.5949999999999998,2.5999999999999996,73.195,13341.666666666666,1000.0,7.9475,39.83333333333333,0.4678051511758119,468.0,1020.0,1488.0,1488.0,28788.0
2016-01-11,6.35,66.35,4.32,80.75,2.56,2.655,71.32,13491.666666666666,1140.0,7.958333333333335,39.66666666666666,0.3829787234042553,432.0,1128.0,1560.0,1512.0,24048.0
2016-01-12,6.82,67.3,4.43,80.91,2.5841666666666665,2.51,71.7,13571.333333333332,1096.0,7.956666666666667,39.833333333333336,0.3571428571428571,360.0,1008.0,1368.0,1368.0,27576.0
2016-01-13,4.83,69.985,4.699999999999999,80.59,2.6083333333333334,2.525,70.89,13651.0,1052.0,7.953333333333333,39.5,0.4594594594594595,408.0,888.0,1296.0,1320.0,26232.0
2016-01-14,5.72,72.67,4.635,80.0,2.6205555555555557,2.6,70.32,13730.666666666666,1008.0,7.955000000000001,39.333333333333336,0.5,432.0,864.0,1296.0,1248.0,25080.0
2016-01-15,5.54,73.35,4.565,81.06,2.6327777777777777,2.64,70.65,13810.333333333334,964.0,7.953333333333333,39.333333333333336,0.5135135135135135,456.0,888.0,1344.0,1296.0,26952.0
2016-01-16,6.56,73.9,4.965,80.27,2.645,2.59,70.04,13890.0,920.0,7.960000000000001,40.0,0.5833333333333334,504.0,864.0,1368.0,1368.0,31848.0
2016-01-17,4.48,76.31,4.765,80.98,2.6575,2.665,71.14,13880.833333333332,1020.0,7.960000000000001,40.16666666666666,0.6,504.0,840.0,1344.0,1272.0,29760.0
2016-01-18,5.635,76.61500000000001,4.4925,80.78,2.66575,2.645,70.445,13738.25,1068.0,7.965000000000002,40.25,0.6095238095238096,408.0,672.0,1080.0,996.0,22944.0
2016-01-19,6.79,76.92,4.22,80.58,2.674,2.625,69.75,13595.666666666666,1116.0,7.9700000000000015,40.333333333333336,0.6190476190476191,312.0,504.0,816.0,720.0,16128.0
2016-01-20,4.65,77.785,4.51,81.16,2.678,2.665,69.15,13319.666666666666,1112.0,7.956666666666666,40.5,0.6285714285714286,528.0,840.0,1368.0,1296.0,22320.0
2016-01-21,4.92,78.65,4.9350000000000005,80.44,2.6790000000000003,2.68,69.99,13043.666666666666,1108.0,7.958333333333333,40.5,0.5714285714285714,480.0,840.0,1320.0,1296.0,24408.0
2016-01-22,4.62,78.42,4.515000000000001,80.57,2.68,2.675,69.72,12767.666666666666,1104.0,7.958333333333333,40.5,0.3947368421052631,360.0,912.0,1272.0,1152.0,22824.0
2016-01-23,3.34,78.96,4.63,81.29,2.686666666666667,2.64,69.55,12491.666666666666,1100.0,7.951666666666667,40.66666666666666,0.3255813953488372,336.0,1032.0,1368.0,1368.0,25632.0
2016-01-24,4.08,76.15,5.02,81.03,2.690833333333334,2.645,70.21,12500.0,1080.0,7.95,40.66666666666666,0.4102564102564102,384.0,936.0,1320.0,1272.0,23112.0
2016-01-25,5.02,76.72,4.404999999999999,82.24,2.6950000000000003,2.7,70.65,12508.333333333334,1060.0,7.948333333333333,40.333333333333336,0.4722222222222222,408.0,864.0,1272.0,1152.0,28464.0
2016-01-26,4.779999999999999,77.025,4.975,82.07,2.6775,2.6900000000000004,70.125,12190.0,892.0,7.89,40.0,0.7569444444444444,504.0,720.0,1224.0,1152.0,26892.0
2016-01-27,4.54,77.33,5.545,81.9,2.66,2.68,69.6,11871.666666666666,724.0,7.831666666666666,39.66666666666666,1.0416666666666667,600.0,576.0,1176.0,1152.0,25320.0
2016-01-28,3.82,78.45,4.800000000000001,82.03,2.6566666666666667,2.665,70.29,11553.333333333334,556.0,7.603333333333333,39.833333333333336,1.0344827586206895,720.0,696.0,1416.0,1320.0,30624.0
2016-01-29,4.08,79.0,4.783333333333334,82.15333333333334,2.6597222222222223,2.6683333333333334,70.39333333333333,11280.555555555557,434.0,7.599444444444444,39.833333333333336,0.9724834552420758,704.0,728.0,1432.0,1408.0,29480.0
2016-01-30,4.34,79.55,4.766666666666667,82.27666666666667,2.6627777777777775,2.6716666666666664,70.49666666666667,11007.777777777777,312.0,7.5955555555555545,39.833333333333336,0.9104841518634622,688.0,760.0,1448.0,1496.0,28336.0
2016-01-31,4.6,80.1,4.75,82.4,2.665833333333333,2.675,70.6,10735.0,190.0,7.591666666666666,39.833333333333336,0.8484848484848485,672.0,792.0,1464.0,1584.0,27192.0
2016-02-01,3.82,79.51,4.815,83.18,2.681666666666666,2.675,70.81,10553.333333333334,160.0,7.583333333333333,39.833333333333336,0.8,672.0,840.0,1512.0,1464.0,30504.0
2016-02-02,4.03,79.55333333333334,4.831666666666667,82.94,2.673333333333333,2.675,70.73333333333333,10553.333333333334,156.0,7.494999999999998,40.333333333333336,0.5681818181818182,600.0,1056.0,1656.0,1680.0,34632.0
2016-02-03,4.24,79.59666666666666,4.848333333333334,82.69999999999999,2.6702777777777778,2.675,70.65666666666667,10553.333333333334,152.0,7.538333333333332,39.75,0.6126623376623377,576.0,948.0,1524.0,1512.0,27540.0
2016-02-04,4.45,79.64,4.865,82.46,2.667222222222222,2.675,70.58,10553.333333333334,148.0,7.581666666666666,39.16666666666666,0.6571428571428571,552.0,840.0,1392.0,1344.0,20448.0
2016-02-05,3.85,80.02,4.735,82.96,2.6694444444444447,2.66,71.36,10553.333333333334,144.0,7.571666666666666,39.0,0.7894736842105263,720.0,912.0,1632.0,1632.0,24912.0
2016-02-06,3.87,79.0,4.565,82.61,2.671666666666667,2.7,70.51,10553.333333333334,140.0,7.566666666666667,39.333333333333336,0.7307692307692307,456.0,624.0,1080.0,1152.0,25680.0
2016-02-07,4.27,79.425,4.3100000000000005,82.315,2.6691666666666665,2.6875,69.985,10547.5,150.0,7.570833333333334,39.25,0.620940170940171,504.0,852.0,1356.0,1320.0,28044.0
2016-02-08,4.67,79.85,4.055,82.02,2.6666666666666665,2.675,69.46,10541.666666666668,160.0,7.575,39.16666666666666,0.5111111111111111,552.0,1080.0,1632.0,1488.0,30408.0
2016-02-09,4.47,77.13,4.145,81.42,2.6541666666666663,2.655,70.37,10535.833333333334,170.0,7.581666666666666,39.0,0.4047619047619047,408.0,1008.0,1416.0,1392.0,28080.0
2016-02-10,4.585,74.07,4.055,81.935,2.6606944444444443,2.6525,70.75,10538.472222222223,185.0,7.580833333333333,39.5,0.41829004329004327,432.0,1032.0,1464.0,1464.0,29412.0
2016-02-11,4.7,71.01,3.965,82.45,2.667222222222222,2.6500000000000004,71.13,10541.111111111111,200.0,7.579999999999999,40.0,0.4318181818181818,456.0,1056.0,1512.0,1536.0,30744.0
2016-02-12,4.36,77.7,3.985,82.14,2.692777777777778,2.61,70.16,10552.222222222223,220.0,7.576666666666667,40.0,0.5,432.0,864.0,1296.0,1248.0,27600.0
2016-02-13,2.86,77.88,4.195,84.28,2.7183333333333337,2.685,72.59,10563.333333333334,240.0,7.578333333333333,40.0,0.53125,408.0,768.0,1176.0,1152.0,25752.0
2016-02-14,4.65,78.06,4.305,82.17,2.684166666666667,2.63,70.32,10566.25,250.0,7.573333333333333,40.333333333333336,0.5357142857142857,360.0,672.0,1032.0,936.0,23760.0
2016-02-15,3.74,81.32,4.65,82.86,2.65,2.66,70.88,10569.166666666668,260.0,7.573333333333333,40.5,0.7142857142857143,600.0,840.0,1440.0,1344.0,23616.0
2016-02-16,3.66,79.55,4.35,82.31,2.67,2.675,71.27,10572.083333333334,270.0,7.565,40.5,0.5652173913043478,624.0,1104.0,1728.0,1584.0,28344.0
2016-02-17,3.51,78.26,4.16,83.14,2.69,2.685,71.75,10575.0,280.0,7.558333333333333,40.5,0.5714285714285714,672.0,1176.0,1848.0,1776.0,30168.0
2016-02-18,3.99,78.33,4.17,82.26,2.686111111111111,2.665,70.91,10406.666666666666,340.0,7.558333333333333,40.5,0.5909090909090909,624.0,1056.0,1680.0,1632.0,28848.0
2016-02-19,4.14,75.57,4.195,82.31,2.682222222222222,2.69,71.46,10238.333333333334,400.0,7.536666666666666,40.5,0.5681818181818182,600.0,1056.0,1656.0,1608.0,26184.0
2016-02-20,4.35,73.74,4.449999999999999,82.44,2.678333333333333,2.67,71.02,10070.0,460.0,7.52,40.5,0.5681818181818182,600.0,1056.0,1656.0,1656.0,29880.0
2016-02-21,4.5,75.18,4.025,82.33,2.690833333333333,2.67,71.35,10239.166666666668,470.0,7.538333333333333,40.66666666666666,0.4878048780487805,480.0,984.0,1464.0,1464.0,27408.0
2016-02-22,4.77,75.44,4.485,82.26,2.7033333333333336,2.745,71.89,10408.333333333334,480.0,7.533333333333334,41.0,0.5227272727272727,552.0,1056.0,1608.0,1392.0,22464.0
2016-02-23,4.26,75.54,4.65,81.93,2.7191666666666667,2.68,71.54,10412.5,433.3333333333333,7.531666666666667,40.5,0.5384615384615384,504.0,936.0,1440.0,1416.0,22896.0
2016-02-24,4.64,78.32,4.529999999999999,82.04,2.735,2.685,72.21,10416.666666666668,386.66666666666663,7.535,40.333333333333336,0.44,528.0,1200.0,1728.0,1752.0,28344.0
2016-02-25,4.73,74.64,4.24,81.73,2.7354166666666666,2.66,71.02,10420.833333333334,340.0,7.535,40.16666666666666,0.4545454545454545,480.0,1056.0,1536.0,1392.0,29472.0
2016-02-26,4.702500000000001,74.8475,4.206250000000001,81.75750000000001,2.7294791666666667,2.6725000000000003,71.19,10369.375,285.0,7.537083333333333,40.29166666666666,0.4330143540669856,444.0,1020.0,1464.0,1320.0,27618.0
2016-02-27,4.675000000000001,75.055,4.1725,81.785,2.7235416666666663,2.685,71.36,10317.916666666668,230.0,7.539166666666667,40.41666666666666,0.4114832535885167,408.0,984.0,1392.0,1248.0,25764.0
2016-02-28,4.6475,75.2625,4.13875,81.8125,2.717604166666666,2.6975,71.53,10266.458333333334,175.0,7.54125,40.54166666666666,0.38995215311004783,372.0,948.0,1320.0,1176.0,23910.0
2016-02-29,4.62,75.47,4.105,81.84,2.711666666666666,2.71,71.7,10215.0,120.0,7.543333333333333,40.66666666666666,0.3684210526315789,336.0,912.0,1248.0,1104.0,22056.0
2016-03-01,3.62,77.39,4.0600000000000005,80.77,2.7316666666666665,2.74,71.16,10105.0,120.0,7.544999999999999,40.5,0.3513513513513513,312.0,888.0,1200.0,1200.0,21312.0
2016-03-02,4.082857142857143,76.78428571428572,4.166428571428572,80.70428571428572,2.7464285714285714,2.7521428571428572,71.32,10024.238095238095,120.0,7.545714285714285,40.5,0.33687258687258687,312.0,939.4285714285714,1251.4285714285713,1230.857142857143,21267.428571428572
2016-03-03,4.545714285714286,76.17857142857143,4.272857142857143,80.63857142857142,2.761190476190476,2.7642857142857147,71.48,9943.47619047619,120.0,7.546428571428571,40.5,0.32239382239382236,312.0,990.8571428571429,1302.857142857143,1261.7142857142858,21222.85714285714
2016-03-04,5.008571428571429,75.57285714285715,4.3792857142857144,80.57285714285715,2.775952380952381,2.7764285714285717,71.64,9862.714285714286,120.0,7.547142857142857,40.5,0.3079150579150579,312.0,1042.2857142857142,1354.2857142857142,1292.5714285714287,21178.285714285714
2016-03-05,5.4714285714285715,74.96714285714286,4.485714285714286,80.50714285714285,2.790714285714286,2.7885714285714287,71.8,9781.95238095238,120.0,7.547857142857143,40.5,0.2934362934362934,312.0,1093.7142857142858,1405.7142857142858,1323.4285714285713,21133.714285714286
2016-03-06,5.934285714285714,74.36142857142858,4.592142857142857,80.44142857142857,2.805476190476191,2.8007142857142857,71.96,9701.190476190475,120.0,7.548571428571429,40.5,0.27895752895752896,312.0,1145.142857142857,1457.142857142857,1354.2857142857142,21089.14285714286
2016-03-07,6.397142857142858,73.75571428571429,4.698571428571428,80.37571428571428,2.8202380952380954,2.812857142857143,72.12,9620.42857142857,120.0,7.549285714285714,40.5,0.2644787644787645,312.0,1196.5714285714284,1508.5714285714284,1385.142857142857,21044.571428571428
2016-03-08,6.86,73.15,4.805,80.31,2.8350000000000004,2.825,72.28,9539.666666666666,120.0,7.550000000000001,40.5,0.25,312.0,1248.0,1560.0,1416.0,21000.0
2016-03-09,5.23,74.20500000000001,4.595000000000001,80.46,2.85,2.835,72.31,9634.333333333334,120.0,7.561666666666666,40.66666666666666,0.3023255813953488,312.0,1032.0,1344.0,1200.0,23232.0
2016-03-10,5.453333333333334,73.93,4.815,80.04666666666667,2.8705555555555553,2.8983333333333334,72.09,9729.0,120.0,7.563333333333333,40.55555555555555,0.29877260981912146,320.0,1072.0,1392.0,1256.0,22744.0
2016-03-11,5.676666666666667,73.655,5.035,79.63333333333333,2.891111111111111,2.9616666666666664,71.87,9823.666666666668,120.0,7.5649999999999995,40.44444444444444,0.29521963824289404,328.0,1112.0,1440.0,1312.0,22256.0
2016-03-12,5.9,73.38,5.255,79.22,2.911666666666666,3.025,71.65,9918.333333333334,120.0,7.566666666666666,40.333333333333336,0.2916666666666667,336.0,1152.0,1488.0,1368.0,21768.0
2016-03-13,6.87,74.84,4.890000000000001,79.13,2.9233333333333333,2.905,71.44,10072.5,180.0,7.575,40.5,0.3617021276595745,408.0,1128.0,1536.0,1536.0,24408.0
2016-03-14,6.734999999999999,74.9,4.715,79.525,2.9212499999999997,2.885,71.095,10062.083333333332,198.0,7.571666666666667,40.41666666666667,0.4308510638297872,456.0,1068.0,1524.0,1548.0,25464.0
2016-03-15,6.6,74.96,4.54,79.92,2.9191666666666665,2.865,70.75,10051.666666666666,216.0,7.568333333333334,40.333333333333336,0.5,504.0,1008.0,1512.0,1560.0,26520.0
2016-03-16,6.653333333333333,74.25999999999999,4.756666666666667,79.6,2.933148148148148,2.875,70.70666666666666,9876.666666666666,192.0,7.5727777777777785,40.27777777777778,0.47311827956989244,440.0,920.0,1360.0,1352.0,26496.0
2016-03-17,6.706666666666666,73.56,4.973333333333334,79.28,2.9471296296296297,2.8850000000000002,70.66333333333334,9701.666666666666,168.0,7.577222222222222,40.222222222222214,0.44623655913978494,376.0,832.0,1208.0,1144.0,26472.0
2016-03-18,6.76,72.86,5.19,78.96,2.9611111111111112,2.895,70.62,9526.666666666666,144.0,7.581666666666666,40.16666666666666,0.4193548387096774,312.0,744.0,1056.0,936.0,26448.0
2016-03-19,6.47,74.11500000000001,5.2125,79.1,2.9584722222222224,2.935,70.87,9442.083333333332,132.0,7.585,40.25,0.40412186379928317,324.0,804.0,1128.0,1080.0,26376.0
2016-03-20,6.18,75.37,5.234999999999999,79.24,2.9558333333333335,2.975,71.12,9357.5,120.0,7.588333333333334,40.333333333333336,0.3888888888888889,336.0,864.0,1200.0,1224.0,26304.0
2016-03-21,6.125,74.34,5.227499999999999,79.225,2.9625,2.9699999999999998,70.78,9456.916666666668,128.0,7.586666666666667,40.333333333333336,0.4087301587301587,384.0,936.0,1320.0,1392.0,28380.0
2016-03-22,6.07,73.31,5.22,79.21,2.9691666666666663,2.965,70.44,9556.333333333334,136.0,7.585,40.333333333333336,0.4285714285714285,432.0,1008.0,1440.0,1560.0,30456.0
2016-03-23,5.995,70.935,5.125,78.985,3.0018055555555554,2.9575,70.28,9749.333333333334,152.0,7.5841666666666665,40.41666666666667,0.4081632653061224,444.0,1092.0,1536.0,1572.0,28764.0
